%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


32042;610;611;596;512;537;788;457;342;438;11;12;07;575
32043;610;611;596;510;543;786;457;342;438;11;12;07;605
32044;610;611;596;515;535;788;457;342;438;11;12;07;615
32045;610;611;596;512;542;785;458;342;438;11;12;07;645
32046;610;612;596;513;541;784;458;342;438;11;12;07;665
32047;610;611;597;511;539;786;457;342;438;11;12;07;685
32048;610;612;598;512;540;789;457;342;438;11;12;07;705
32049;611;612;597;510;538;787;457;342;438;11;12;07;725
32050;610;612;597;512;541;786;457;342;438;11;12;07;745
32051;610;612;597;513;539;786;457;342;438;11;12;07;765
32052;610;612;597;511;543;786;457;342;437;11;12;07;785
32053;610;612;597;513;540;787;457;342;437;11;12;07;805
32054;610;612;598;514;542;786;457;342;438;11;12;07;815
32055;610;611;597;511;540;787;458;342;438;11;12;07;845
32056;608;612;597;512;541;790;457;342;438;11;12;07;855
32057;610;613;598;511;539;787;457;342;438;11;12;07;875
32058;610;612;597;512;538;787;457;342;438;11;12;07;895
32059;610;612;597;515;541;785;457;342;438;11;12;07;915
32060;610;612;597;513;540;790;457;342;438;11;12;07;935
32061;610;612;598;514;537;786;458;342;438;11;12;07;955
32062;610;612;598;513;542;790;457;342;438;11;12;07;975
32063;610;612;597;511;538;784;458;342;438;11;12;07;995
32064;610;611;597;515;541;789;457;342;437;11;12;08;015
32065;610;612;597;513;541;790;457;342;438;11;12;08;045
32066;610;612;597;513;537;788;457;342;438;11;12;08;055
32067;610;612;597;513;539;786;457;342;438;11;12;08;075
32068;611;610;597;513;541;786;457;342;438;11;12;08;095
32069;610;610;597;513;537;786;457;342;436;11;12;08;115
32070;611;612;597;513;541;786;457;342;438;11;12;08;135
32071;610;611;597;512;542;787;457;342;438;11;12;08;165
32072;610;611;598;514;541;787;457;343;437;11;12;08;175
32073;610;612;598;512;541;787;457;342;438;11;12;08;195
32074;610;611;597;515;541;785;457;342;438;11;12;08;225
32075;610;611;597;513;540;786;458;342;436;11;12;08;235
32076;610;611;597;515;541;786;458;342;438;11;12;08;255
32077;610;611;597;512;540;786;457;342;438;11;12;08;285
32078;611;612;597;514;539;786;457;342;438;11;12;08;295
32079;610;612;596;513;541;788;457;342;438;11;12;08;315
32080;610;611;597;514;541;788;457;342;438;11;12;08;335
32081;611;611;598;513;540;786;457;342;437;11;12;08;375
32082;611;612;597;516;537;786;457;342;438;11;12;08;385
32083;610;611;597;516;540;786;457;342;437;11;12;08;395
32084;611;612;597;516;543;781;458;342;438;11;12;08;415
32085;611;612;597;510;536;797;457;342;438;11;12;08;435
32086;610;612;598;508;539;792;458;341;437;11;12;08;455
32087;611;612;597;515;537;790;458;342;438;11;12;08;475
32088;611;611;597;515;541;794;457;342;438;11;12;08;495
32089;610;612;597;520;545;776;458;341;438;11;12;08;525
32090;610;612;596;514;541;792;457;341;438;11;12;08;535
32091;610;612;598;518;540;779;457;342;438;11;12;08;565
32092;611;611;597;513;541;787;457;342;438;11;12;08;575
32093;610;612;597;513;539;798;457;342;438;11;12;08;595
32094;610;612;597;516;539;779;457;342;438;11;12;08;615
32095;611;612;597;514;539;782;457;342;437;11;12;08;645
32096;610;611;596;513;537;794;457;342;438;11;12;08;665
32097;610;612;597;515;540;782;457;342;438;11;12;08;695
32098;611;612;597;513;541;795;457;342;438;11;12;08;705
32099;610;612;597;515;541;784;457;342;438;11;12;08;725
32100;610;611;597;515;541;786;458;342;437;11;12;08;735
32101;610;611;598;515;537;792;457;342;438;11;12;08;765
32102;610;612;596;515;544;782;457;342;438;11;12;08;785
32103;610;612;597;514;541;788;457;342;438;11;12;08;795
32104;610;612;598;514;541;787;457;342;438;11;12;08;825
32105;610;611;596;511;539;787;457;342;438;11;12;08;845
32106;610;611;597;513;539;790;457;342;438;11;12;08;855
32107;611;612;597;515;543;782;457;342;438;11;12;08;885
32108;611;612;596;512;541;792;457;342;438;11;12;08;905
32109;610;611;598;516;541;787;457;342;438;11;12;08;925
32110;611;612;598;514;538;784;457;342;438;11;12;08;935
32111;610;612;596;516;540;791;457;342;438;11;12;08;955
32112;611;612;597;515;538;784;458;342;438;11;12;08;985
32113;610;612;596;511;540;788;458;342;438;11;12;09;005
32114;610;612;595;513;539;786;457;342;438;11;12;09;025
32115;610;611;596;512;539;784;457;343;438;11;12;09;035
32116;610;611;597;513;539;792;457;342;437;11;12;09;055
32117;611;612;597;513;537;784;457;342;437;11;12;09;085
32118;611;612;598;512;540;790;457;342;438;11;12;09;095
32119;611;611;598;513;540;786;457;342;438;11;12;09;115
32120;611;611;597;513;536;786;457;342;438;11;12;09;145
32121;611;611;597;512;539;786;457;342;438;11;12;09;155
32122;611;612;596;513;543;782;457;342;438;11;12;09;175
32123;611;612;597;513;541;784;457;342;438;11;12;09;195
32124;610;611;597;515;536;788;457;342;438;11;12;09;215
32125;610;612;597;512;545;782;457;342;438;11;12;09;245
32126;611;611;597;508;541;790;457;342;438;11;12;09;255
32127;611;611;597;515;540;786;457;342;437;11;12;09;275
32128;611;612;596;516;539;786;457;342;438;11;12;09;305
32129;611;612;596;514;537;787;457;342;437;11;12;09;315
32130;610;613;596;515;539;784;457;342;437;11;12;09;335
32131;611;612;597;513;541;790;457;342;437;11;12;09;355
32132;610;611;598;512;539;782;457;342;437;11;12;09;375
32133;611;612;598;512;543;790;457;342;436;11;12;09;405
32134;610;612;598;516;540;790;457;342;437;11;12;09;415
32135;611;611;598;515;540;782;457;342;437;11;12;09;435
32136;611;612;597;511;542;787;457;342;436;11;12;09;465
32137;610;612;597;514;543;787;457;341;438;11;12;09;485
32138;611;612;597;514;540;788;458;342;437;11;12;09;505
32139;610;611;597;512;540;788;457;341;437;11;12;09;515
32140;610;611;596;512;541;788;457;342;437;11;12;09;535
32141;610;611;597;513;541;787;457;342;437;11;12;09;555
32142;610;611;597;517;539;786;457;342;437;11;12;09;575
32143;610;612;597;514;541;787;457;341;437;11;12;09;595
32144;610;612;597;513;543;786;457;342;437;11;12;09;625
32145;611;612;598;513;540;786;458;342;437;11;12;09;645
32146;611;612;597;512;537;791;457;343;438;11;12;09;665
32147;610;612;597;511;538;784;457;342;437;11;12;09;675
32148;610;611;598;515;540;787;457;342;437;11;12;09;695
32149;611;612;598;513;539;784;457;342;438;11;12;09;725
32150;610;612;597;510;539;790;457;342;438;11;12;09;745
32151;611;611;597;516;533;787;457;342;437;11;12;09;765
32152;610;611;597;514;539;789;457;342;437;11;12;09;785
32153;611;612;597;513;540;790;457;341;437;11;12;09;805
32154;610;612;597;516;536;787;457;341;438;11;12;09;825
32155;611;611;596;513;542;786;457;342;437;11;12;09;845
32156;610;612;597;513;536;786;457;342;437;11;12;09;865
32157;611;613;597;516;539;784;457;342;437;11;12;09;885
32158;611;613;597;515;540;788;457;341;438;11;12;09;905
32159;610;612;597;514;542;786;458;342;438;11;12;09;925
32160;609;612;596;515;539;791;457;342;438;11;12;09;955
32161;611;611;597;515;541;784;457;342;438;11;12;09;975
32162;610;611;597;513;543;787;457;342;438;11;12;09;985
32163;611;612;598;511;539;788;458;342;438;11;12;10;005
32164;610;612;597;516;540;787;457;341;437;11;12;10;015
32165;610;612;597;513;538;786;457;342;438;11;12;10;035
32166;611;611;597;515;537;787;457;342;437;11;12;10;055
32167;610;612;597;516;538;786;457;342;437;11;12;10;075
32168;611;611;597;511;541;788;457;342;438;11;12;10;095
32169;611;611;598;516;542;786;457;342;438;11;12;10;115
32170;611;612;597;513;536;787;458;341;437;11;12;10;135
32171;610;611;597;514;542;788;458;342;438;11;12;10;155
32172;610;612;598;511;543;788;457;342;438;11;12;10;175
32173;610;612;597;515;542;785;458;342;437;11;12;10;195
32174;611;611;597;513;541;786;458;342;438;11;12;10;215
32175;610;612;597;516;540;791;457;342;438;11;12;10;235
32176;610;611;597;513;539;786;457;342;438;11;12;10;255
32177;610;611;596;511;539;788;457;342;438;11;12;10;275
32178;611;612;597;509;539;788;457;342;437;11;12;10;305
32179;610;612;597;515;539;788;457;343;438;11;12;10;315
32180;611;611;596;513;538;784;457;342;438;11;12;10;335
32181;610;612;597;515;543;790;457;343;437;11;12;10;365
32182;610;612;598;512;541;786;457;343;437;11;12;10;375
32183;610;611;596;509;543;789;457;343;437;11;12;10;395
32184;611;612;597;516;538;786;457;343;438;11;12;10;425
32185;611;613;597;513;539;790;458;343;438;11;12;10;435
32186;611;611;596;515;539;784;457;343;437;11;12;10;455
32187;612;612;598;512;540;784;457;343;437;11;12;10;485
32188;610;612;597;514;539;788;457;343;437;11;12;10;495
32189;610;612;596;512;539;786;457;342;437;11;12;10;515
32190;611;612;597;517;543;786;457;342;437;11;12;10;545
32191;610;612;597;516;539;788;458;342;437;11;12;10;555
32192;611;611;596;510;541;790;457;342;437;11;12;10;575
32193;611;612;598;508;553;786;457;341;436;11;12;10;595
32194;611;612;598;504;547;786;457;342;423;11;12;10;625
32195;611;611;597;511;531;810;457;338;429;11;12;10;635
32196;611;611;597;524;558;810;457;329;428;11;12;10;655
32197;611;612;598;516;533;826;457;318;432;11;12;10;675
32198;613;612;596;529;531;843;457;300;437;11;12;10;695
32199;613;612;597;543;531;842;458;277;437;11;12;10;715
32200;615;612;597;555;531;824;457;257;437;11;12;10;745
32201;616;612;595;570;534;810;459;237;436;11;12;10;755
32202;619;612;595;581;532;792;461;223;439;11;12;10;785
32203;621;612;593;605;534;774;464;213;442;11;12;10;795
32204;623;612;592;625;547;767;459;210;437;11;12;10;825
32205;625;611;590;625;560;768;452;212;436;11;12;10;835
32206;627;612;589;629;541;754;450;216;443;11;12;10;855
32207;629;612;586;649;534;738;456;224;444;11;12;10;875
32208;631;612;584;665;531;715;461;231;434;11;12;10;905
32209;632;612;583;669;542;706;457;236;424;11;12;10;915
32210;634;613;582;657;557;717;445;237;426;11;12;10;935
32211;634;612;579;651;535;706;441;236;438;11;12;10;965
32212;635;613;578;669;529;681;449;238;448;11;12;10;975
32213;636;613;576;681;525;656;458;249;442;11;12;10;995
32214;636;612;574;697;540;655;458;260;432;11;12;11;015
32215;637;613;573;720;542;678;449;265;428;11;12;11;045
32216;637;612;571;710;524;655;458;265;429;11;12;11;065
32217;637;612;570;704;529;625;468;271;437;11;12;11;085
32218;637;613;569;724;540;598;466;277;442;11;12;11;105
32219;637;612;568;728;559;606;456;286;436;11;12;11;125
32220;637;612;566;727;550;600;444;296;436;11;12;11;145
32221;638;612;566;727;542;606;443;305;440;11;12;11;165
32222;637;612;565;736;539;584;443;314;448;11;12;11;185
32223;636;612;564;758;542;563;436;316;453;11;12;11;205
32224;637;613;564;769;560;568;440;329;454;11;12;11;235
32225;636;613;563;785;552;570;439;335;444;11;12;11;255
32226;636;613;564;780;550;574;439;330;436;11;12;11;265
32227;637;613;563;767;553;571;441;322;430;11;12;11;275
32228;636;612;563;767;547;570;445;312;427;11;12;11;305
32229;638;612;563;783;537;562;451;308;430;11;12;11;325
32230;636;612;562;775;540;570;455;309;430;11;12;11;335
32231;636;612;562;771;537;574;461;312;431;11;12;11;355
32232;636;611;561;773;540;560;465;320;433;11;12;11;375
32233;636;611;560;769;537;559;465;327;435;11;12;11;395
32234;636;611;560;762;533;562;463;332;436;11;12;11;425
32235;636;613;560;761;534;549;461;336;439;11;12;11;435
32236;636;612;560;760;537;548;460;339;440;11;12;11;455
32237;636;611;560;761;543;550;460;341;440;11;12;11;485
32238;636;611;560;772;541;544;461;342;440;11;12;11;495
32239;636;611;560;777;539;542;462;343;439;11;12;11;515
32240;636;611;561;782;541;542;465;336;439;11;12;11;535
32241;636;611;560;915;558;571;467;324;423;11;12;11;555
32242;636;611;559;805;569;550;466;315;429;11;12;11;585
32243;636;611;557;783;549;533;463;314;427;11;12;11;595
32244;636;610;557;763;548;529;463;314;428;11;12;11;615
32245;635;611;558;979;31;411;461;322;439;11;12;11;635
32246;636;611;558;629;561;544;452;341;443;11;12;11;655
32247;635;610;558;696;564;524;454;342;439;11;12;11;675
32248;635;610;558;727;543;523;453;342;438;11;12;11;705
32249;635;611;557;746;541;538;455;343;438;11;12;11;725
32250;636;611;557;761;543;531;457;342;439;11;12;11;745
32251;635;610;557;761;555;531;456;343;437;11;12;11;755
32252;636;610;557;766;545;533;456;343;437;11;12;11;775
32253;635;610;557;766;551;535;456;343;437;11;12;11;795
32254;635;610;557;768;541;534;456;343;437;11;12;11;815
32255;636;610;557;763;547;530;456;342;438;11;12;11;835
32256;635;609;557;769;548;532;456;343;437;11;12;11;855
32257;636;610;557;762;545;535;456;343;437;11;12;11;885
32258;636;610;557;767;541;535;454;343;437;11;12;11;905
32259;636;610;557;765;550;533;455;343;438;11;12;11;925
32260;635;611;557;766;538;535;457;343;437;11;12;11;945
32261;635;610;557;769;543;534;457;342;438;11;12;11;965
32262;635;610;558;769;541;535;457;342;437;11;12;11;985
32263;636;611;558;773;541;534;457;342;437;11;12;12;005
32264;635;610;557;766;541;535;457;342;438;11;12;12;025
32265;636;611;557;767;542;532;456;342;437;11;12;12;045
32266;635;611;558;763;537;532;457;342;438;11;12;12;055
32267;635;610;557;768;563;519;454;342;437;11;12;12;085
32268;636;611;558;767;524;556;457;343;438;11;12;12;105
32269;635;611;558;772;539;534;457;343;438;11;12;12;125
32270;635;610;556;764;543;529;457;342;437;11;12;12;145
32271;636;610;558;771;540;535;457;342;437;11;12;12;155
32272;635;610;558;763;544;530;457;342;438;11;12;12;175
32273;635;610;557;765;540;530;457;343;438;11;12;12;195
32274;635;611;558;769;541;531;457;342;438;11;12;12;225
32275;635;611;558;767;539;538;457;342;437;11;12;12;235
32276;635;610;557;768;537;537;457;343;437;11;12;12;255
32277;635;610;558;769;542;529;457;343;437;11;12;12;285
32278;635;611;557;766;540;532;457;343;437;11;12;12;295
32279;635;611;556;773;537;534;457;343;438;11;12;12;315
32280;635;610;557;764;542;533;457;342;438;11;12;12;335
32281;635;610;557;767;539;532;457;343;437;11;12;12;355
32282;635;611;557;765;541;534;457;343;437;11;12;12;375
32283;636;611;558;768;539;533;457;344;437;11;12;12;395
32284;636;610;557;768;536;532;457;343;438;11;12;12;415
32285;635;611;557;765;540;533;457;344;438;11;12;12;435
32286;635;610;558;769;541;533;457;344;438;11;12;12;455
32287;636;611;558;767;539;532;457;344;437;11;12;12;475
32288;636;611;557;767;542;534;457;343;438;11;12;12;505
32289;635;611;557;771;538;530;457;343;437;11;12;12;515
32290;636;611;557;769;541;532;457;343;437;11;12;12;545
32291;636;611;558;769;539;533;457;343;437;11;12;12;555
32292;635;611;557;763;541;533;457;343;438;11;12;12;575
32293;635;610;557;770;539;531;457;343;437;11;12;12;605
32294;635;611;558;769;540;534;457;343;437;11;12;12;615
32295;636;610;557;767;542;528;457;343;438;11;12;12;635
32296;635;611;558;771;543;536;457;343;438;11;12;12;655
32297;636;611;558;764;541;531;457;343;437;11;12;12;675
32298;636;610;557;765;539;535;457;343;438;11;12;12;695
32299;635;610;558;765;541;532;457;343;437;11;12;12;715
32300;635;611;558;767;538;533;457;343;437;11;12;12;745
32301;635;611;557;768;540;534;457;343;438;11;12;12;755
32302;636;611;558;765;534;535;457;342;438;11;12;12;785
32303;635;611;558;767;537;530;457;343;437;11;12;12;805
32304;636;610;557;769;544;532;457;343;438;11;12;12;815
32305;635;611;558;764;538;533;457;343;438;11;12;12;845
32306;635;611;558;769;539;535;457;343;437;11;12;12;855
32307;635;610;557;769;540;532;457;343;438;11;12;12;875
32308;636;610;558;769;540;534;457;343;438;11;12;12;905
32309;636;611;558;764;539;534;457;343;437;11;12;12;915
32310;636;611;558;765;542;532;457;343;438;11;12;12;935
32311;636;611;557;767;539;533;457;343;438;11;12;12;965
32312;636;611;557;767;543;534;457;342;437;11;12;12;975
32313;635;611;557;769;539;534;457;343;438;11;12;13;005
32314;635;611;557;769;541;533;458;343;438;11;12;13;015
32315;636;611;558;768;539;534;458;343;438;11;12;13;035
32316;635;610;558;767;537;532;457;343;437;11;12;13;065
32317;635;611;558;769;539;531;458;343;438;11;12;13;085
32318;636;611;557;769;539;531;458;343;438;11;12;13;095
32319;635;611;558;771;538;534;457;343;438;11;12;13;125
32320;635;610;556;768;541;533;458;343;438;11;12;13;145
32321;635;611;558;767;537;532;458;343;437;11;12;13;165
32322;635;611;558;769;544;535;457;343;437;11;12;13;185
32323;636;610;558;766;539;532;457;342;437;11;12;13;205
32324;636;610;558;767;535;532;457;343;438;11;12;13;225
32325;636;611;557;768;539;536;457;343;437;11;12;13;245
32326;636;611;558;766;541;535;457;342;437;11;12;13;265
32327;635;609;558;768;539;532;457;343;437;11;12;13;285
32328;635;610;558;764;539;534;457;343;437;11;12;13;305
32329;635;610;558;770;539;532;457;343;437;11;12;13;315
32330;635;610;557;765;539;534;458;343;437;11;12;13;335
32331;636;610;557;766;540;534;457;343;437;11;12;13;355
32332;636;611;557;766;543;532;457;343;438;11;12;13;375
32333;636;610;557;769;538;535;457;343;438;11;12;13;395
32334;635;611;557;768;540;534;457;343;437;11;12;13;415
32335;636;611;557;769;541;531;457;343;437;11;12;13;435
32336;635;611;558;767;539;533;457;343;438;11;12;13;455
32337;636;610;557;768;538;534;457;343;437;11;12;13;475
32338;635;611;558;769;539;534;458;343;438;11;12;13;505
32339;635;610;558;765;539;530;457;343;437;11;12;13;515
32340;635;611;557;767;539;533;457;343;437;11;12;13;535
32341;635;610;558;767;541;534;457;343;437;11;12;13;565
32342;635;610;558;765;539;532;457;343;438;11;12;13;575
32343;635;611;558;764;540;531;457;343;437;11;12;13;595
32344;635;610;557;767;542;532;457;343;438;11;12;13;625
32345;635;611;558;766;539;538;457;343;437;11;12;13;645
32346;636;611;557;766;539;534;457;343;437;11;12;13;655
32347;635;610;557;768;539;531;457;343;437;11;12;13;675
32348;636;609;557;767;537;534;457;343;437;11;12;13;695
32349;635;610;557;771;541;534;457;343;437;11;12;13;715
32350;635;611;557;767;542;533;457;343;437;11;12;13;735
32351;635;610;557;769;541;530;457;343;438;11;12;13;755
32352;635;610;557;769;538;531;457;343;438;11;12;13;795
32353;635;610;557;770;541;532;457;343;437;11;12;13;815
32354;635;610;557;769;539;536;457;343;437;11;12;13;825
32355;635;609;557;770;537;534;457;343;437;11;12;13;845
32356;635;610;558;765;539;533;457;342;437;11;12;13;865
32357;635;611;558;767;537;532;457;343;437;11;12;13;885
32358;635;610;558;767;543;534;457;343;437;11;12;13;905
32359;634;610;557;766;539;532;457;343;437;11;12;13;925
32360;635;610;557;767;537;531;457;343;438;11;12;13;945
32361;635;611;557;765;540;531;457;343;437;11;12;13;965
32362;636;610;558;766;539;530;457;342;437;11;12;13;985
32363;636;610;557;768;541;533;457;343;437;11;12;14;005
32364;635;610;558;769;540;534;457;343;437;11;12;14;025
32365;636;610;558;769;540;537;457;343;437;11;12;14;045
32366;636;611;558;768;539;534;457;343;437;11;12;14;065
32367;636;611;558;766;541;533;457;343;437;11;12;14;085
32368;636;610;557;767;542;533;457;343;438;11;12;14;105
32369;635;610;557;767;539;535;457;343;437;11;12;14;125
32370;635;610;557;768;539;534;457;343;438;11;12;14;135
32371;635;610;556;767;541;534;457;343;438;11;12;14;165
32372;635;611;558;768;543;534;457;343;437;11;12;14;185
32373;635;611;557;767;542;532;457;343;437;11;12;14;205
32374;636;611;556;765;541;532;457;343;437;11;12;14;225
32375;636;611;558;768;537;535;457;343;438;11;12;14;245
32376;635;610;557;767;537;532;457;343;437;11;12;14;255
32377;636;611;557;768;543;534;457;342;437;11;12;14;275
32378;636;609;558;769;541;535;457;343;437;11;12;14;305
32379;635;610;557;767;540;534;457;343;438;11;12;14;315
32380;635;611;556;768;540;534;457;343;437;11;12;14;345
32381;636;611;557;768;539;533;457;342;437;11;12;14;355
32382;635;610;557;765;543;532;457;343;438;11;12;14;375
32383;635;611;558;768;541;532;457;343;438;11;12;14;395
32384;636;610;558;768;541;531;457;343;438;11;12;14;415
32385;635;611;557;770;536;539;457;343;438;11;12;14;435
32386;635;611;557;765;540;531;457;343;438;11;12;14;455
32387;635;610;558;768;541;533;457;343;438;11;12;14;475
32388;635;611;557;768;541;532;457;343;438;11;12;14;495
32389;635;611;558;767;539;532;457;343;438;11;12;14;525
32390;635;611;558;766;541;534;457;343;438;11;12;14;535
32391;636;611;557;767;536;534;457;343;438;11;12;14;555
32392;636;611;558;770;541;534;457;343;437;11;12;14;575
32393;635;609;557;769;537;533;456;343;438;11;12;14;595
32394;635;609;557;770;539;536;457;343;437;11;12;14;615
32395;635;611;558;768;542;532;457;343;438;11;12;14;635
32396;636;610;558;770;538;532;457;343;438;11;12;14;655
32397;635;610;557;768;539;533;456;343;438;11;12;14;675
32398;635;610;558;768;540;535;457;343;438;11;12;14;705
32399;635;611;558;765;541;534;456;343;438;11;12;14;715
32400;636;610;557;766;539;533;456;343;437;11;12;14;735
32401;635;611;557;767;539;530;457;343;438;11;12;14;765
32402;635;611;558;771;539;534;457;343;438;11;12;14;775
32403;636;610;557;765;541;534;457;343;438;11;12;14;795
32404;636;610;558;767;535;536;457;343;438;11;12;14;815
32405;635;610;557;767;537;536;457;343;438;11;12;14;835
32406;636;611;558;768;540;535;457;343;438;11;12;14;865
32407;635;611;557;769;539;532;456;343;438;11;12;14;875
32408;635;610;557;766;540;536;457;343;438;11;12;14;895
32409;635;611;558;766;539;533;457;343;438;11;12;14;915
32410;636;611;557;767;535;532;456;343;438;11;12;14;945
32411;635;610;557;770;537;534;456;343;437;11;12;14;955
32412;635;611;558;767;539;534;457;343;438;11;12;14;985
32413;635;611;557;769;541;532;457;343;438;11;12;15;005
32414;635;610;557;767;543;536;457;343;437;11;12;15;015
32415;636;611;557;769;540;536;457;343;437;11;12;15;035
32416;635;611;558;769;536;534;457;343;438;11;12;15;065
32417;635;610;558;767;541;533;457;343;437;11;12;15;095
32418;636;610;557;769;541;536;457;343;437;11;12;15;105
32419;635;611;558;767;538;530;457;343;438;11;12;15;115
32420;635;610;557;765;539;536;457;343;438;11;12;15;145
32421;635;610;558;769;536;533;457;343;438;11;12;15;155
32422;635;611;557;768;541;534;457;343;438;11;12;15;185
32423;636;610;557;766;539;535;457;343;438;11;12;15;205
32424;635;611;557;769;541;534;457;343;438;11;12;15;215
32425;635;611;557;767;538;533;457;343;437;11;12;15;245
32426;635;610;557;765;539;534;457;343;438;11;12;15;265
32427;635;611;558;772;539;537;457;343;438;11;12;15;285
32428;635;610;557;769;537;535;457;343;438;11;12;15;305
32429;635;610;557;771;540;531;457;343;437;11;12;15;325
32430;636;610;557;769;541;536;457;343;438;11;12;15;335
32431;634;610;558;768;540;533;457;343;438;11;12;15;355
32432;636;610;557;769;539;529;457;343;437;11;12;15;375
32433;635;610;557;767;541;533;457;343;437;11;12;15;395
32434;636;611;557;768;543;534;457;343;437;11;12;15;415
32435;636;611;557;770;537;534;457;343;437;11;12;15;435
32436;635;610;558;769;539;533;457;343;438;11;12;15;455
32437;636;611;558;769;543;535;457;343;438;11;12;15;475
32438;636;611;557;769;539;534;457;343;437;11;12;15;495
32439;636;610;558;766;540;534;457;343;437;11;12;15;515
32440;635;610;557;769;540;530;457;343;438;11;12;15;545
32441;636;610;558;771;541;536;457;343;437;11;12;15;565
32442;635;611;557;768;541;532;457;343;438;11;12;15;585
32443;635;611;557;768;541;532;457;343;438;11;12;15;605
32444;636;611;556;768;541;534;457;343;438;11;12;15;625
32445;636;610;556;771;540;534;457;343;438;11;12;15;645
32446;636;610;556;771;538;532;457;343;437;11;12;15;665
32447;636;611;556;769;541;536;457;343;437;11;12;15;675
32448;634;609;555;768;539;538;457;343;438;11;12;15;695
32449;634;609;556;768;537;535;457;343;437;11;12;15;715
32450;634;609;557;769;538;535;457;343;438;11;12;15;735
32451;634;609;556;770;539;534;457;343;437;11;12;15;755
32452;634;609;557;770;544;532;457;343;437;11;12;15;775
32453;635;611;557;767;538;536;457;343;437;11;12;15;805
32454;635;611;557;769;541;535;457;342;437;11;12;15;825
32455;635;610;557;769;540;534;457;343;438;11;12;15;845
32456;635;609;557;767;542;535;457;343;438;11;12;15;855
32457;634;610;556;767;537;536;457;342;437;11;12;15;875
32458;635;610;557;767;537;536;457;343;437;11;12;15;895
32459;635;610;557;767;539;533;457;343;438;11;12;15;915
32460;635;610;557;769;541;538;457;343;438;11;12;15;935
32461;635;611;556;767;542;532;457;343;437;11;12;15;965
32462;635;611;557;767;539;534;457;343;438;11;12;15;985
32463;635;611;556;767;541;532;457;343;438;11;12;15;995
32464;635;611;557;766;540;536;457;343;438;11;12;16;015
32465;635;611;556;769;539;535;457;343;437;11;12;16;035
32466;635;611;557;768;540;534;458;343;438;11;12;16;065
32467;635;611;556;768;538;537;457;343;437;11;12;16;085
32468;635;610;556;769;540;532;457;342;436;11;12;16;105
32469;635;611;556;765;537;532;457;342;437;11;12;16;125
32470;635;610;557;767;537;536;457;342;436;11;12;16;145
32471;636;610;557;770;540;532;457;343;436;11;12;16;165
32472;637;611;557;768;539;531;457;342;436;11;12;16;185
32473;636;611;557;768;542;532;457;343;438;11;12;16;195
32474;635;610;557;771;538;531;457;343;438;11;12;16;225
32475;635;610;557;767;541;536;457;343;437;11;12;16;235
32476;635;610;557;771;541;530;457;342;437;11;12;16;265
32477;636;611;557;773;539;536;457;343;436;11;12;16;285
32478;635;611;557;768;541;532;457;342;438;11;12;16;295
32479;635;610;557;765;539;536;457;343;438;11;12;16;325
32480;635;611;558;769;541;531;457;343;437;11;12;16;355
32481;635;610;557;768;539;534;457;343;437;11;12;16;375
32482;635;610;557;769;539;533;457;343;437;11;12;16;385
32483;635;611;557;768;536;530;457;343;438;11;12;16;405
32484;634;611;556;771;539;535;457;343;437;11;12;16;415
32485;635;611;558;767;538;532;457;343;437;11;12;16;435
32486;636;610;557;766;538;530;457;343;437;11;12;16;455
32487;634;610;557;769;540;530;457;343;438;11;12;16;475
32488;635;611;557;768;540;533;457;343;437;11;12;16;505
32489;635;610;557;767;541;533;457;343;437;11;12;16;515
32490;634;609;558;768;539;536;457;343;438;11;12;16;535
32491;636;610;558;768;541;530;457;343;438;11;12;16;565
32492;636;611;556;767;543;537;457;343;437;11;12;16;575
32493;634;610;558;769;541;531;457;343;438;11;12;16;595
32494;635;611;557;769;537;535;457;343;438;11;12;16;625
32495;636;610;557;765;541;534;457;343;437;11;12;16;635
32496;635;610;557;770;540;532;457;343;438;11;12;16;655
32497;635;611;557;767;541;532;457;343;438;11;12;16;685
32498;635;611;557;771;540;535;457;343;437;11;12;16;695
32499;634;611;557;769;541;536;457;343;438;11;12;16;715
32500;635;611;557;769;539;532;457;342;438;11;12;16;745
32501;635;610;557;772;537;534;457;343;437;11;12;16;755
32502;635;610;557;769;541;534;457;343;438;11;12;16;775
32503;635;610;557;764;540;534;457;343;438;11;12;16;795
32504;635;610;558;769;541;535;457;343;437;11;12;16;825
32505;635;610;557;771;541;531;457;343;437;11;12;16;835
32506;635;611;558;770;538;530;457;343;437;11;12;16;865
32507;634;610;558;767;540;533;457;343;437;11;12;16;885
32508;635;610;557;768;542;534;457;343;437;11;12;16;895
32509;634;611;557;769;536;535;457;343;438;11;12;16;925
32510;634;610;557;767;539;537;457;343;438;11;12;16;945
32511;636;609;557;768;540;530;457;343;437;11;12;16;955
32512;634;611;558;768;537;530;457;343;437;11;12;16;985
32513;635;611;557;770;539;535;457;343;437;11;12;16;995
32514;635;610;557;769;539;529;457;343;438;11;12;17;015
32515;635;610;557;767;541;534;457;343;437;11;12;17;035
32516;634;609;557;770;539;536;457;343;437;11;12;17;065
32517;635;609;557;770;539;532;457;343;437;11;12;17;075
32518;635;611;557;767;538;533;457;343;437;11;12;17;105
32519;635;611;557;770;538;534;457;343;437;11;12;17;115
32520;635;611;558;771;539;533;457;343;438;11;12;17;145
32521;635;610;557;768;538;531;457;343;438;11;12;17;155
