%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


24888;606;585;543;520;370;345;457;340;437;11;20;39;908
24889;606;585;543;525;371;344;457;339;436;11;20;39;928
24890;605;585;542;524;369;344;457;339;437;11;20;39;948
24891;606;585;545;522;368;342;457;340;437;11;20;39;968
24892;606;585;543;524;367;347;457;339;437;11;20;39;988
24893;604;585;542;523;368;346;457;340;437;11;20;40;008
24894;605;585;543;525;365;344;457;340;437;11;20;40;028
24895;606;585;544;521;367;343;457;340;437;11;20;40;048
24896;604;585;543;525;365;345;457;340;437;11;20;40;068
24897;606;585;542;526;371;340;457;340;437;11;20;40;088
24898;606;585;543;525;367;344;457;339;437;11;20;40;108
24899;606;585;543;524;370;344;457;339;437;11;20;40;128
24900;605;585;543;521;367;345;457;339;437;11;20;40;148
24901;606;585;542;524;370;344;457;340;437;11;20;40;168
24902;605;585;543;519;367;343;457;340;437;11;20;40;188
24903;605;585;542;524;371;346;457;340;437;11;20;40;208
24904;606;585;542;521;364;342;457;340;438;11;20;40;228
24905;606;585;543;521;365;345;457;339;437;11;20;40;248
24906;604;585;542;525;368;341;457;340;437;11;20;40;268
24907;606;585;542;525;368;345;457;340;437;11;20;40;288
24908;605;585;543;521;367;344;457;339;437;11;20;40;308
24909;605;585;542;521;369;343;457;340;437;11;20;40;328
24910;605;585;543;522;371;347;457;340;436;11;20;40;348
24911;605;585;542;524;367;342;457;340;437;11;20;40;368
24912;606;585;543;524;368;343;457;339;436;11;20;40;388
24913;606;585;543;522;365;342;457;340;437;11;20;40;408
24914;605;585;543;525;370;343;457;339;437;11;20;40;428
24915;606;585;543;524;368;344;457;339;437;11;20;40;448
24916;605;585;543;525;367;345;457;340;437;11;20;40;468
24917;606;585;543;524;367;343;457;340;436;11;20;40;488
24918;605;585;543;524;368;345;457;339;437;11;20;40;508
24919;605;584;543;522;367;345;457;340;437;11;20;40;528
24920;606;584;543;524;368;345;457;339;437;11;20;40;548
24921;606;584;542;519;367;346;457;340;437;11;20;40;568
24922;606;584;542;526;368;342;457;340;437;11;20;40;588
24923;605;584;542;521;371;345;457;339;437;11;20;40;608
24924;606;585;542;526;372;342;457;340;437;11;20;40;628
24925;605;585;542;524;368;344;457;339;437;11;20;40;648
24926;605;584;542;523;369;345;457;339;437;11;20;40;668
24927;606;584;542;524;369;342;457;339;437;11;20;40;708
24928;605;585;543;521;367;343;457;339;436;11;20;40;718
24929;606;585;542;522;367;344;457;340;436;11;20;40;738
24930;606;585;542;521;370;342;457;340;437;11;20;40;748
24931;605;585;543;524;372;337;457;340;437;11;20;40;768
24932;605;585;542;526;370;345;457;339;437;11;20;40;788
24933;606;585;543;524;367;343;457;340;437;11;20;40;808
24934;605;585;543;523;368;344;457;339;437;11;20;40;838
24935;605;585;543;526;371;343;457;339;437;11;20;40;848
24936;606;585;543;524;367;342;457;340;437;11;20;40;868
24937;605;585;542;524;369;342;457;339;437;11;20;40;888
24938;606;585;543;524;369;345;457;340;437;11;20;40;908
24939;606;585;543;521;369;343;457;340;437;11;20;40;928
24940;605;585;543;525;370;349;457;340;436;11;20;40;948
24941;606;585;542;523;372;347;457;339;437;11;20;40;968
24942;606;585;543;526;369;346;457;339;436;11;20;40;988
24943;606;585;542;522;368;344;457;339;436;11;20;41;008
24944;606;585;543;523;370;344;457;338;437;11;20;41;028
24945;606;585;543;528;371;341;457;338;436;11;20;41;048
24946;607;585;542;526;367;341;457;339;437;11;20;41;068
24947;607;585;542;523;367;346;457;339;437;11;20;41;088
24948;606;585;542;522;367;343;457;339;437;11;20;41;108
24949;605;585;542;525;368;344;457;339;437;11;20;41;128
24950;605;585;542;525;371;342;457;340;437;11;20;41;148
24951;605;585;541;524;371;344;457;340;437;11;20;41;168
24952;605;585;542;523;372;344;457;339;437;11;20;41;188
24953;605;584;542;525;367;343;457;340;437;11;20;41;208
24954;606;585;542;524;363;344;457;340;437;11;20;41;228
24955;606;585;542;522;367;346;457;340;437;11;20;41;248
24956;606;585;542;522;365;342;457;340;437;11;20;41;268
24957;606;585;543;523;370;342;457;339;437;11;20;41;288
24958;606;585;543;521;370;344;457;339;437;11;20;41;308
24959;606;585;543;521;370;343;457;340;437;11;20;41;328
24960;606;585;543;522;369;348;457;339;437;11;20;41;348
24961;605;585;542;522;368;346;457;339;437;11;20;41;368
24962;606;585;543;524;366;343;457;340;437;11;20;41;388
24963;606;585;543;520;369;343;457;339;437;11;20;41;408
24964;606;585;543;525;367;345;457;339;437;11;20;41;428
24965;606;585;543;521;367;344;457;340;437;11;20;41;448
24966;606;585;543;523;367;342;457;339;437;11;20;41;468
24967;606;585;543;523;369;340;457;339;437;11;20;41;488
24968;606;585;542;523;365;342;457;339;437;11;20;41;508
24969;606;585;543;521;368;343;457;340;437;11;20;41;528
24970;605;585;543;520;366;341;457;340;437;11;20;41;548
24971;605;585;543;521;365;343;457;340;436;11;20;41;568
24972;606;584;542;524;369;345;457;339;437;11;20;41;588
24973;606;585;542;521;367;341;457;339;437;11;20;41;608
24974;606;585;543;521;367;344;456;340;437;11;20;41;628
24975;605;583;543;522;365;345;457;340;437;11;20;41;648
24976;605;585;543;525;369;343;457;340;437;11;20;41;668
24977;605;585;543;523;370;344;457;339;437;11;20;41;688
24978;606;584;543;523;368;340;457;340;437;11;20;41;708
24979;606;585;542;524;368;342;457;340;437;11;20;41;728
24980;605;585;543;520;370;346;457;340;437;11;20;41;748
24981;606;585;543;521;367;346;458;340;437;11;20;41;768
24982;605;585;543;523;369;342;457;340;437;11;20;41;788
24983;605;585;543;521;371;348;457;339;437;11;20;41;808
24984;605;584;542;524;369;346;457;340;437;11;20;41;828
24985;605;585;543;522;371;342;457;340;437;11;20;41;848
24986;606;585;543;521;369;344;457;339;437;11;20;41;868
24987;606;584;542;526;372;342;457;340;437;11;20;41;888
24988;606;585;542;522;365;346;457;339;437;11;20;41;908
24989;605;585;543;519;369;345;457;340;437;11;20;41;928
24990;605;584;542;521;371;345;457;339;437;11;20;41;948
24991;606;585;542;522;368;345;457;340;437;11;20;41;968
24992;605;585;543;523;367;342;457;337;436;11;20;41;988
24993;605;584;543;520;371;341;457;337;437;11;20;42;018
24994;606;584;542;522;369;347;457;340;437;11;20;42;028
24995;606;585;542;524;367;342;457;340;438;11;20;42;048
24996;606;585;543;524;371;342;457;340;437;11;20;42;068
24997;606;585;543;521;369;343;457;339;437;11;20;42;088
24998;606;585;543;521;367;347;457;340;437;11;20;42;118
24999;606;585;542;523;370;345;457;340;437;11;20;42;128
25000;606;585;542;525;367;344;457;340;437;11;20;42;148
25001;605;585;542;522;367;347;457;340;437;11;20;42;168
25002;605;585;542;525;370;344;457;339;436;11;20;42;188
25003;606;585;542;523;369;344;457;340;437;11;20;42;208
25004;606;585;543;521;365;341;457;339;437;11;20;42;228
25005;606;585;542;524;366;344;457;339;436;11;20;42;248
25006;605;584;542;522;364;347;457;340;438;11;20;42;268
25007;606;585;542;520;371;347;457;339;437;11;20;42;288
25008;605;585;542;523;367;343;457;339;437;11;20;42;308
25009;606;585;543;520;369;345;457;340;437;11;20;42;328
25010;606;585;542;525;370;345;457;339;437;11;20;42;348
25011;606;585;542;526;371;342;457;339;437;11;20;42;368
25012;606;585;542;521;370;342;457;339;437;11;20;42;388
25013;606;585;542;526;368;346;457;338;437;11;20;42;408
25014;606;585;542;524;369;344;457;339;437;11;20;42;428
25015;605;585;542;524;365;341;457;339;437;11;20;42;448
25016;605;585;542;524;369;344;457;339;437;11;20;42;468
25017;606;585;542;525;369;340;457;339;437;11;20;42;488
25018;605;585;543;521;367;347;457;339;437;11;20;42;508
25019;606;585;543;525;369;343;457;339;437;11;20;42;528
25020;606;585;542;523;367;343;457;339;437;11;20;42;548
25021;606;585;542;524;367;344;457;339;437;11;20;42;568
25022;606;585;542;521;369;343;457;339;437;11;20;42;588
25023;606;585;542;521;371;344;457;339;437;11;20;42;608
25024;606;585;542;523;372;344;457;339;437;11;20;42;628
25025;606;585;542;523;370;340;457;339;437;11;20;42;648
25026;606;585;542;517;369;347;457;339;437;11;20;42;668
25027;606;585;542;522;367;345;457;339;437;11;20;42;688
25028;605;584;542;524;365;345;457;339;437;11;20;42;708
25029;605;585;542;526;369;346;457;339;437;11;20;42;728
25030;606;585;542;523;367;341;457;339;437;11;20;42;748
25031;605;585;542;523;369;342;458;339;437;11;20;42;768
25032;606;585;542;527;369;342;458;339;437;11;20;42;788
25033;604;585;542;521;367;344;457;340;437;11;20;42;808
25034;605;585;542;527;368;347;457;339;437;11;20;42;828
25035;605;585;543;523;367;343;457;339;437;11;20;42;848
25036;605;585;543;521;365;339;457;340;437;11;20;42;868
25037;606;584;542;522;370;341;457;339;437;11;20;42;888
25038;605;584;543;523;369;347;457;340;437;11;20;42;908
25039;605;585;543;520;369;344;457;340;437;11;20;42;928
25040;606;585;542;522;367;346;457;339;437;11;20;42;948
25041;605;585;542;521;372;347;457;340;437;11;20;42;968
25042;606;585;542;524;367;342;457;339;437;11;20;42;988
25043;605;585;542;523;370;346;457;340;437;11;20;43;008
25044;606;585;542;521;367;343;457;338;437;11;20;43;028
25045;606;585;543;522;365;344;457;338;437;11;20;43;048
25046;606;585;542;521;372;342;457;338;437;11;20;43;068
25047;605;585;543;524;369;345;457;339;437;11;20;43;088
25048;605;585;543;524;367;345;457;338;437;11;20;43;108
25049;605;585;543;521;368;343;457;338;437;11;20;43;128
25050;605;585;543;523;367;345;457;338;437;11;20;43;148
25051;606;585;543;524;367;342;457;338;437;11;20;43;168
25052;605;585;542;523;367;344;457;338;437;11;20;43;188
25053;605;585;542;522;369;345;457;337;437;11;20;43;208
25054;606;584;543;521;369;344;457;338;437;11;20;43;228
25055;604;584;543;524;368;345;457;338;437;11;20;43;268
25056;605;585;543;523;365;346;457;339;436;11;20;43;278
25057;605;584;542;523;369;343;457;339;436;11;20;43;298
25058;605;585;541;523;369;345;457;340;437;11;20;43;308
25059;607;585;542;521;368;342;457;340;437;11;20;43;328
25060;605;585;543;524;371;344;457;340;436;11;20;43;348
25061;605;584;543;521;367;344;457;340;437;11;20;43;368
25062;606;585;543;524;367;342;457;340;437;11;20;43;388
25063;606;585;543;521;368;343;457;340;437;11;20;43;408
25064;606;585;543;519;370;344;457;339;437;11;20;43;428
25065;606;585;542;522;365;346;457;339;437;11;20;43;448
25066;605;585;543;524;370;345;457;339;437;11;20;43;468
25067;606;585;543;524;369;344;457;340;437;11;20;43;488
25068;606;585;543;521;367;345;457;339;437;11;20;43;508
25069;605;584;542;521;368;345;457;339;437;11;20;43;528
25070;607;585;542;523;368;342;457;340;437;11;20;43;548
25071;606;585;542;526;365;342;457;339;437;11;20;43;568
25072;606;585;542;521;368;344;457;340;437;11;20;43;588
25073;606;585;542;519;368;342;457;339;437;11;20;43;608
25074;606;585;542;521;367;343;457;338;437;11;20;43;628
25075;606;585;542;526;371;345;458;339;437;11;20;43;648
25076;606;585;542;523;371;342;457;339;437;11;20;43;668
25077;605;585;542;522;368;344;457;340;436;11;20;43;688
25078;606;585;543;523;369;346;457;339;437;11;20;43;708
25079;606;585;542;523;370;344;457;339;437;11;20;43;728
25080;606;585;542;522;369;343;457;339;437;11;20;43;748
25081;605;585;542;522;368;344;457;339;437;11;20;43;768
25082;605;585;542;523;365;340;457;339;437;11;20;43;788
25083;606;585;542;524;368;344;457;340;436;11;20;43;808
25084;605;585;542;525;370;341;457;339;437;11;20;43;828
25085;606;585;543;525;368;341;457;339;437;11;20;43;848
25086;606;585;542;523;366;342;457;339;437;11;20;43;868
25087;606;585;542;524;369;347;457;339;437;11;20;43;888
25088;606;585;542;521;368;344;457;339;437;11;20;43;908
25089;606;586;542;521;367;348;457;339;437;11;20;43;928
25090;606;585;542;524;366;343;457;340;436;11;20;43;948
25091;605;585;542;525;370;347;457;339;437;11;20;43;968
25092;606;585;542;520;368;344;457;339;437;11;20;43;988
25093;605;585;543;521;369;344;457;339;436;11;20;44;008
25094;605;584;543;522;367;345;457;339;437;11;20;44;028
25095;606;585;542;520;367;339;457;339;437;11;20;44;048
25096;606;585;543;521;371;345;458;339;437;11;20;44;068
25097;605;584;543;524;369;343;458;339;437;11;20;44;088
25098;606;585;544;524;369;344;457;339;437;11;20;44;108
25099;606;585;543;525;367;343;457;340;437;11;20;44;128
25100;605;584;543;524;368;343;458;339;437;11;20;44;148
25101;606;585;542;523;368;344;457;339;437;11;20;44;168
25102;605;585;543;523;368;345;458;338;436;11;20;44;188
25103;605;584;542;524;369;344;457;339;437;11;20;44;208
25104;605;585;542;520;368;341;457;339;437;11;20;44;228
25105;607;585;542;524;367;345;457;338;437;11;20;44;248
25106;605;585;542;525;369;345;457;339;437;11;20;44;268
25107;606;585;543;526;365;342;457;339;437;11;20;44;288
25108;606;585;542;522;367;344;457;339;437;11;20;44;308
25109;604;584;542;524;373;346;457;339;437;11;20;44;328
25110;605;585;543;519;370;342;457;340;437;11;20;44;348
25111;605;585;542;523;371;347;457;340;436;11;20;44;368
25112;605;585;542;520;370;344;458;339;437;11;20;44;388
25113;606;585;542;520;368;342;457;339;437;11;20;44;408
25114;606;585;542;525;371;344;457;339;437;11;20;44;428
25115;606;585;543;524;371;345;457;340;437;11;20;44;448
25116;606;584;542;523;371;342;457;340;437;11;20;44;478
25117;606;585;542;524;369;345;457;339;437;11;20;44;488
25118;606;585;543;521;371;346;457;339;437;11;20;44;508
25119;606;585;543;524;369;345;457;339;437;11;20;44;528
25120;606;585;542;524;369;346;457;339;437;11;20;44;548
25121;605;585;542;522;369;342;457;340;437;11;20;44;578
25122;606;585;543;520;367;344;457;339;437;11;20;44;588
25123;605;585;543;521;367;342;457;339;437;11;20;44;608
25124;606;585;542;523;370;341;457;339;437;11;20;44;628
25125;606;585;542;526;367;346;457;339;437;11;20;44;648
25126;606;585;542;521;368;341;457;339;437;11;20;44;668
25127;606;585;543;523;373;343;457;340;437;11;20;44;688
25128;606;585;542;522;367;347;457;340;437;11;20;44;708
25129;605;585;543;524;367;344;457;339;438;11;20;44;728
25130;606;585;542;521;365;341;457;340;437;11;20;44;748
25131;606;585;543;523;366;340;457;339;437;11;20;44;768
25132;606;585;542;523;369;345;457;339;437;11;20;44;788
25133;605;585;542;522;368;343;457;340;437;11;20;44;808
25134;605;585;542;523;370;342;457;339;437;11;20;44;828
25135;606;585;542;524;368;344;457;339;437;11;20;44;848
25136;606;585;542;524;369;344;457;339;437;11;20;44;868
25137;606;586;543;523;366;342;457;339;437;11;20;44;888
25138;605;585;542;521;367;344;457;339;437;11;20;44;908
25139;606;585;542;521;368;343;457;339;437;11;20;44;928
25140;606;585;543;523;371;345;457;339;437;11;20;44;948
25141;606;585;543;525;370;341;457;339;436;11;20;44;968
25142;606;584;543;524;370;346;457;339;437;11;20;44;988
25143;605;584;542;523;367;343;457;339;437;11;20;45;008
25144;604;584;542;526;372;343;457;339;437;11;20;45;028
25145;606;585;542;523;369;341;457;339;437;11;20;45;048
25146;605;585;542;525;368;347;457;339;437;11;20;45;068
25147;606;585;542;522;367;342;457;339;437;11;20;45;088
25148;605;585;542;521;369;343;457;339;437;11;20;45;108
25149;606;584;543;521;366;343;457;339;437;11;20;45;128
25150;606;585;542;522;369;339;457;339;437;11;20;45;148
25151;605;585;543;521;369;342;457;339;437;11;20;45;168
25152;604;585;542;524;369;343;457;340;437;11;20;45;188
25153;605;585;542;525;364;342;457;339;437;11;20;45;208
25154;606;585;542;525;367;345;457;339;437;11;20;45;228
25155;606;585;543;523;366;342;457;339;437;11;20;45;248
25156;606;585;542;521;368;345;457;339;438;11;20;45;268
25157;605;585;542;521;370;348;457;339;437;11;20;45;288
25158;606;585;542;524;366;343;457;340;437;11;20;45;308
25159;606;585;542;523;368;345;457;339;437;11;20;45;328
25160;605;585;542;525;372;345;457;339;437;11;20;45;348
25161;606;585;542;523;367;345;457;339;437;11;20;45;368
25162;605;585;542;522;368;349;457;339;437;11;20;45;388
25163;606;585;542;526;366;344;457;339;437;11;20;45;408
25164;605;585;543;522;366;343;457;339;437;11;20;45;428
25165;606;585;543;522;367;343;457;339;437;11;20;45;448
25166;606;585;543;527;369;346;457;339;437;11;20;45;468
25167;605;585;543;525;369;345;457;339;436;11;20;45;488
25168;605;585;543;522;368;343;457;339;437;11;20;45;508
25169;606;586;543;522;369;342;457;339;437;11;20;45;528
25170;606;585;543;523;368;343;457;339;437;11;20;45;548
25171;607;585;543;523;366;344;457;339;437;11;20;45;568
25172;606;585;543;524;368;343;457;340;437;11;20;45;588
25173;606;585;543;522;369;341;457;340;437;11;20;45;608
25174;606;585;542;523;366;343;457;339;436;11;20;45;628
25175;606;585;542;526;367;342;457;339;437;11;20;45;648
25176;606;585;543;523;365;345;458;339;437;11;20;45;668
25177;606;585;543;525;368;343;457;339;437;11;20;45;688
25178;605;584;542;525;368;343;457;340;437;11;20;45;708
25179;606;585;543;521;369;343;457;339;437;11;20;45;728
25180;606;585;543;523;369;345;457;339;437;11;20;45;748
25181;605;584;543;521;371;345;457;339;437;11;20;45;768
25182;606;585;543;521;367;343;457;340;437;11;20;45;788
25183;607;585;543;524;367;344;457;339;437;11;20;45;818
25184;606;585;542;522;365;344;457;339;437;11;20;45;828
25185;605;585;542;520;367;346;457;339;436;11;20;45;858
25186;606;585;543;524;367;347;457;339;437;11;20;45;868
25187;606;585;542;524;367;341;457;339;437;11;20;45;888
25188;605;585;543;521;370;344;457;339;437;11;20;45;908
25189;606;585;542;522;370;341;457;339;437;11;20;45;928
25190;605;585;542;524;369;342;457;339;437;11;20;45;948
25191;606;585;543;524;367;344;457;340;438;11;20;45;968
25192;606;585;542;523;369;344;457;340;437;11;20;45;988
25193;606;585;542;525;365;343;457;339;436;11;20;46;008
25194;606;585;543;523;367;344;457;339;437;11;20;46;028
25195;606;585;542;523;367;342;457;339;437;11;20;46;048
25196;605;585;542;523;371;344;457;339;437;11;20;46;068
25197;606;584;543;524;369;343;457;339;437;11;20;46;088
25198;606;585;543;521;365;343;457;340;437;11;20;46;108
25199;606;585;542;521;369;344;457;339;437;11;20;46;128
25200;606;584;542;524;365;345;457;340;437;11;20;46;148
25201;606;585;542;519;369;341;457;339;437;11;20;46;168
25202;606;585;542;524;369;342;458;339;437;11;20;46;188
25203;606;584;542;523;368;343;457;340;437;11;20;46;208
25204;605;585;542;521;369;344;457;339;437;11;20;46;228
25205;606;585;543;519;371;342;457;339;437;11;20;46;248
25206;606;585;542;523;367;344;457;339;437;11;20;46;268
25207;606;586;542;522;366;343;457;339;437;11;20;46;288
25208;606;585;542;526;368;345;458;339;437;11;20;46;308
25209;606;584;543;526;367;346;457;339;437;11;20;46;328
25210;605;585;542;522;371;344;457;339;437;11;20;46;348
25211;606;585;543;526;367;348;458;339;436;11;20;46;368
25212;605;585;543;522;368;340;457;340;437;11;20;46;388
25213;606;585;543;521;369;344;457;339;437;11;20;46;408
25214;606;585;542;525;369;345;457;339;437;11;20;46;428
25215;605;584;542;522;368;342;457;340;437;11;20;46;448
25216;605;585;543;520;369;344;458;339;437;11;20;46;468
25217;606;584;542;522;371;344;457;339;437;11;20;46;488
25218;606;585;543;523;366;344;457;339;437;11;20;46;508
25219;605;585;542;519;367;343;458;339;437;11;20;46;528
25220;606;585;542;524;365;346;457;339;437;11;20;46;548
25221;605;585;543;525;371;341;457;339;437;11;20;46;568
25222;606;585;543;520;371;345;458;339;437;11;20;46;588
25223;606;585;542;523;365;343;457;340;437;11;20;46;608
25224;606;585;542;522;369;343;457;339;436;11;20;46;628
25225;606;585;543;521;370;342;458;340;437;11;20;46;648
25226;606;585;543;521;369;344;457;339;436;11;20;46;668
25227;605;585;543;524;368;344;458;340;437;11;20;46;688
25228;605;585;543;525;370;346;457;340;437;11;20;46;708
25229;605;584;542;523;370;344;457;340;437;11;20;46;738
25230;606;585;542;524;367;342;457;339;436;11;20;46;748
25231;606;585;542;521;369;345;457;339;437;11;20;46;768
25232;605;585;543;525;369;344;457;339;437;11;20;46;788
25233;606;585;542;525;365;343;458;339;437;11;20;46;808
25234;606;585;542;522;368;345;457;339;437;11;20;46;828
25235;606;585;542;522;368;343;458;339;437;11;20;46;848
25236;605;585;542;521;369;346;457;339;436;11;20;46;868
25237;606;585;543;521;368;344;457;339;436;11;20;46;898
25238;606;585;545;521;367;345;457;339;436;11;20;46;908
25239;606;585;543;519;371;346;458;340;437;11;20;46;928
25240;605;585;543;519;367;342;457;340;437;11;20;46;948
25241;606;585;542;521;369;345;457;339;437;11;20;46;968
25242;605;586;542;520;372;345;457;339;436;11;20;46;988
25243;606;585;542;527;366;345;457;339;437;11;20;47;008
25244;605;585;542;522;368;342;457;339;437;11;20;47;028
25245;606;585;542;519;369;342;457;340;436;11;20;47;058
25246;606;585;543;523;365;346;457;339;437;11;20;47;068
25247;606;585;544;520;367;343;457;339;437;11;20;47;108
25248;606;584;543;522;365;344;457;339;437;11;20;47;128
25249;605;585;543;524;369;342;458;339;437;11;20;47;138
25250;606;585;543;524;369;348;457;339;437;11;20;47;148
25251;606;585;543;527;367;343;457;339;437;11;20;47;168
25252;606;585;543;521;365;344;457;339;437;11;20;47;188
25253;606;585;542;522;368;344;457;340;437;11;20;47;208
25254;606;585;543;523;368;345;457;339;437;11;20;47;228
25255;606;585;543;525;367;343;458;339;437;11;20;47;258
25256;606;585;542;523;367;343;458;340;437;11;20;47;268
25257;606;585;542;524;367;343;457;339;437;11;20;47;288
25258;606;584;542;523;364;344;457;339;437;11;20;47;308
25259;606;585;543;524;372;346;458;339;437;11;20;47;328
25260;606;585;542;522;367;342;457;339;437;11;20;47;348
25261;606;585;543;523;369;345;458;339;437;11;20;47;368
25262;605;585;543;524;361;342;458;339;437;11;20;47;388
25263;606;585;543;528;366;346;458;339;437;11;20;47;408
25264;606;585;543;522;366;346;458;339;437;11;20;47;428
25265;605;586;543;519;366;342;458;339;437;11;20;47;448
25266;606;586;544;522;370;344;458;339;437;11;20;47;468
25267;606;585;542;522;368;344;457;339;437;11;20;47;488
25268;605;584;543;522;368;341;457;339;438;11;20;47;508
25269;606;585;543;523;367;347;458;339;437;11;20;47;528
25270;606;585;543;522;365;342;458;339;437;11;20;47;548
25271;606;585;543;522;367;345;457;339;437;11;20;47;568
25272;606;585;543;523;366;344;457;340;437;11;20;47;588
25273;606;585;543;523;370;344;458;339;437;11;20;47;608
25274;606;585;543;520;369;345;457;339;437;11;20;47;628
25275;606;585;543;522;365;346;458;339;437;11;20;47;648
25276;605;585;543;521;368;345;458;340;438;11;20;47;668
25277;605;585;543;521;372;343;457;340;437;11;20;47;688
25278;605;584;543;523;369;347;457;339;437;11;20;47;708
25279;605;585;543;523;365;340;458;339;437;11;20;47;728
25280;605;584;542;519;367;345;457;339;437;11;20;47;748
25281;607;585;543;524;368;345;457;340;437;11;20;47;768
25282;606;585;543;524;372;343;457;339;437;11;20;47;788
25283;605;584;542;522;371;345;457;339;437;11;20;47;808
25284;606;585;543;524;369;344;457;340;437;11;20;47;828
25285;606;585;543;522;368;344;457;340;437;11;20;47;848
25286;606;585;542;523;367;341;457;339;437;11;20;47;868
25287;605;585;543;521;368;345;457;340;437;11;20;47;888
25288;606;585;543;523;369;344;458;339;437;11;20;47;908
25289;607;585;543;524;368;342;457;339;437;11;20;47;928
25290;606;585;543;523;368;340;457;339;437;11;20;47;948
25291;606;585;543;521;365;348;457;339;437;11;20;47;968
25292;606;585;543;523;366;344;457;339;437;11;20;47;988
25293;605;585;543;525;369;342;457;339;437;11;20;48;008
25294;605;584;543;523;369;346;457;339;437;11;20;48;028
25295;606;585;542;524;371;344;458;340;437;11;20;48;048
25296;606;585;543;524;369;342;457;340;437;11;20;48;068
25297;605;585;543;523;366;344;457;339;437;11;20;48;088
25298;605;585;543;523;367;341;458;339;437;11;20;48;108
25299;606;585;543;520;369;342;457;340;437;11;20;48;128
25300;606;584;542;524;368;342;457;340;437;11;20;48;148
25301;605;584;543;523;373;345;458;339;437;11;20;48;168
25302;605;585;543;517;368;345;457;340;437;11;20;48;188
25303;606;585;543;523;367;346;457;340;437;11;20;48;208
25304;605;585;543;523;367;344;457;339;437;11;20;48;228
25305;606;585;543;521;369;342;458;340;437;11;20;48;248
25306;605;585;543;524;365;343;457;340;437;11;20;48;268
25307;606;585;543;524;367;342;457;340;437;11;20;48;288
25308;605;585;543;521;371;346;457;339;437;11;20;48;308
25309;605;584;543;523;371;345;457;339;437;11;20;48;328
25310;606;585;543;524;365;346;457;340;437;11;20;48;348
25311;606;585;543;520;369;343;458;339;437;11;20;48;368
25312;605;585;542;521;367;344;457;340;437;11;20;48;388
25313;606;585;543;524;369;343;457;339;437;11;20;48;418
25314;605;584;543;525;367;346;457;338;437;11;20;48;428
25315;605;585;543;520;370;342;457;339;437;11;20;48;448
25316;606;585;543;523;366;344;458;339;437;11;20;48;468
25317;605;585;543;524;369;346;458;340;437;11;20;48;488
25318;606;585;543;523;364;343;457;339;438;11;20;48;508
25319;605;585;543;521;374;343;457;340;437;11;20;48;528
25320;606;584;543;522;367;345;457;339;437;11;20;48;548
25321;606;585;543;524;362;342;457;339;437;11;20;48;568
25322;605;585;543;522;368;342;457;339;437;11;20;48;588
25323;606;585;543;521;370;345;457;339;437;11;20;48;608
25324;605;585;543;522;366;343;458;339;437;11;20;48;628
25325;606;585;543;525;369;341;458;340;437;11;20;48;648
25326;605;585;543;524;365;340;457;339;436;11;20;48;668
25327;606;584;543;521;366;343;457;339;437;11;20;48;688
25328;606;584;543;525;367;345;457;340;437;11;20;48;708
25329;606;584;543;523;366;344;457;339;437;11;20;48;728
25330;606;584;543;527;368;341;458;339;437;11;20;48;748
25331;606;585;543;524;371;346;457;339;437;11;20;48;768
25332;607;584;543;522;365;342;457;339;437;11;20;48;788
25333;605;585;542;524;367;344;457;339;437;11;20;48;808
25334;606;583;543;522;371;340;457;340;437;11;20;48;828
25335;606;584;543;523;371;344;458;340;437;11;20;48;848
25336;606;584;542;519;370;343;457;339;438;11;20;48;868
25337;605;585;543;523;367;346;458;339;437;11;20;48;888
25338;605;584;543;520;365;342;457;339;437;11;20;48;908
25339;606;584;545;519;368;345;457;339;437;11;20;48;928
25340;606;584;544;519;371;345;457;339;437;11;20;48;948
25341;606;584;542;520;366;345;457;339;437;11;20;48;968
25342;606;585;543;525;365;343;457;340;437;11;20;48;988
25343;606;584;543;521;369;343;458;339;437;11;20;49;008
25344;606;584;543;523;369;340;457;340;437;11;20;49;028
25345;606;584;543;524;369;346;457;340;437;11;20;49;048
25346;606;585;543;524;365;344;457;338;437;11;20;49;078
25347;606;585;543;524;368;343;457;338;437;11;20;49;088
25348;605;585;543;523;367;345;457;338;437;11;20;49;108
25349;605;585;543;523;370;342;457;337;437;11;20;49;128
25350;606;584;543;523;366;346;457;338;437;11;20;49;148
25351;606;585;543;524;364;343;457;338;437;11;20;49;178
25352;606;584;543;523;366;344;457;337;437;11;20;49;188
25353;606;585;542;525;368;339;457;338;437;11;20;49;208
25354;605;584;543;524;369;342;457;337;437;11;20;49;228
25355;607;584;543;523;370;343;457;338;437;11;20;49;248
25356;606;585;543;525;367;346;458;339;437;11;20;49;268
25357;605;585;543;523;370;345;457;340;437;11;20;49;288
25358;605;585;543;523;369;341;457;339;437;11;20;49;308
25359;606;585;543;521;369;345;457;339;437;11;20;49;328
25360;605;584;543;525;369;345;457;340;437;11;20;49;348
25361;606;584;543;523;370;344;457;340;437;11;20;49;368
25362;606;585;543;521;367;344;457;339;437;11;20;49;398
25363;606;585;543;524;368;343;457;340;437;11;20;49;408
25364;606;585;544;521;373;342;457;340;437;11;20;49;428
25365;606;585;543;525;367;343;457;339;438;11;20;49;448
25366;606;585;543;525;366;345;458;340;437;11;20;49;468
25367;606;585;543;521;369;341;457;339;437;11;20;49;488
